ip,port,username,password,protocols,ping,detected,organisation,country,isocode,latitude,longitude,asn,connections,uptime,dateAdded,lastTested,lastSuccess,detection,provider
180.211.158.90,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,,Bangladesh,BD,23.79170036315918,90.65619659423828,AS45588,"PerformanceConnectData(aws_NA=EndpointServerData(ping=960, connections=ConnectionAttempts(success=984, fail=6315), uptime=13.0%), ora_UK=EndpointServerData(ping=739, connections=ConnectionAttempts(success=748, fail=6562), uptime=10.0%), ora_JP=EndpointServerData(ping=613, connections=ConnectionAttempts(success=1180, fail=6111), uptime=16.0%), ms_HK=EndpointServerData(ping=517, connections=ConnectionAttempts(success=613, fail=6682), uptime=8.0%))",,"2022-11-01 23:54:32.0","2022-11-02 00:08:07.0",,,
180.211.179.82,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,,Bangladesh,BD,24.93280029296875,91.8739013671875,AS45588,"PerformanceConnectData(aws_NA=EndpointServerData(ping=893, connections=ConnectionAttempts(success=351, fail=6807), uptime=4.0%), ora_UK=EndpointServerData(ping=771, connections=ConnectionAttempts(success=179, fail=7002), uptime=2.0%), ora_JP=EndpointServerData(ping=613, connections=ConnectionAttempts(success=504, fail=6660), uptime=7.0%), ms_HK=EndpointServerData(ping=507, connections=ConnectionAttempts(success=92, fail=7066), uptime=1.0%))",,"2022-11-02 00:01:23.0","2022-11-02 00:07:08.0",,,
180.211.183.2,8080,,,"[ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,true,,Bangladesh,BD,24.93280029296875,91.8739013671875,AS45588,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2324, connections=ConnectionAttempts(success=934, fail=13485), uptime=6.0%), ora_UK=EndpointServerData(ping=4489, connections=ConnectionAttempts(success=605, fail=13841), uptime=4.0%), ora_JP=EndpointServerData(ping=2951, connections=ConnectionAttempts(success=936, fail=13501), uptime=6.0%), ms_HK=EndpointServerData(ping=7631, connections=ConnectionAttempts(success=990, fail=13405), uptime=6.0%))",,"2022-11-02 00:05:25.0","2022-11-02 00:07:52.0",,,
180.250.153.129,53281,,,"[ProtocolDataType(type=https, port=53281, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=53281, tls=true, autoRead=[false])]",,true,,Indonesia,ID,-6.993199825286865,110.42150115966797,AS7713,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1273, connections=ConnectionAttempts(success=684, fail=13818), uptime=4.0%), ora_UK=EndpointServerData(ping=7284, connections=ConnectionAttempts(success=487, fail=14002), uptime=3.0%), ora_JP=EndpointServerData(ping=1831, connections=ConnectionAttempts(success=640, fail=13880), uptime=4.0%), ms_HK=EndpointServerData(ping=3815, connections=ConnectionAttempts(success=659, fail=13831), uptime=4.0%))",,"2022-11-02 00:05:53.0","2022-11-02 00:07:08.0",,,
180.250.153.130,53281,,,"[ProtocolDataType(type=https, port=53281, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=53281, tls=true, autoRead=[false])]",,true,,Indonesia,ID,-6.993199825286865,110.42150115966797,AS7713,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2175, connections=ConnectionAttempts(success=684, fail=13822), uptime=4.0%), ora_UK=EndpointServerData(ping=3847, connections=ConnectionAttempts(success=516, fail=14005), uptime=3.0%), ora_JP=EndpointServerData(ping=1952, connections=ConnectionAttempts(success=683, fail=13807), uptime=4.0%), ms_HK=EndpointServerData(ping=2644, connections=ConnectionAttempts(success=651, fail=13841), uptime=4.0%))",,"2022-11-01 23:58:14.0","2022-11-02 00:08:07.0",,,
180.250.252.221,8080,,,"[ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false])]",,true,,Indonesia,ID,-7.2484002113342285,112.74189758300781,AS7713,"PerformanceConnectData(aws_NA=EndpointServerData(ping=5090, connections=ConnectionAttempts(success=674, fail=13828), uptime=4.0%), ora_UK=EndpointServerData(ping=3753, connections=ConnectionAttempts(success=486, fail=13997), uptime=3.0%), ora_JP=EndpointServerData(ping=3691, connections=ConnectionAttempts(success=671, fail=13842), uptime=4.0%), ms_HK=EndpointServerData(ping=2757, connections=ConnectionAttempts(success=635, fail=13883), uptime=4.0%))",,"2022-11-01 23:59:36.0","2022-11-02 00:05:23.0",,,
181.10.117.254,999,,,"[ProtocolDataType(type=https, port=999, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=999, tls=true, autoRead=[false])]",,true,"Internet Services S.A",Argentina,AR,-27.783300399780273,-65.56670379638672,AS7303,"PerformanceConnectData(aws_NA=EndpointServerData(ping=4663, connections=ConnectionAttempts(success=1063, fail=13398), uptime=7.0%), ora_UK=EndpointServerData(ping=1269, connections=ConnectionAttempts(success=773, fail=13746), uptime=5.0%), ora_JP=EndpointServerData(ping=5019, connections=ConnectionAttempts(success=1064, fail=13418), uptime=7.0%), ms_HK=EndpointServerData(ping=4218, connections=ConnectionAttempts(success=1084, fail=13395), uptime=7.0%))",,"2022-11-02 00:02:26.0","2022-11-02 00:07:53.0",,,
181.10.160.157,8080,,,"[ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,false,"Fuerza Aerea Argentina",Argentina,AR,-32.84170150756836,-64.30000305175781,AS7303,"PerformanceConnectData(aws_NA=EndpointServerData(ping=3781, connections=ConnectionAttempts(success=224, fail=11558), uptime=1.0%), ora_UK=EndpointServerData(ping=3412, connections=ConnectionAttempts(success=99, fail=11655), uptime=0.0%), ora_JP=EndpointServerData(ping=2961, connections=ConnectionAttempts(success=198, fail=11556), uptime=1.0%), ms_HK=EndpointServerData(ping=5904, connections=ConnectionAttempts(success=235, fail=11528), uptime=1.0%))",,"2022-11-01 23:57:42.0","2022-11-02 00:07:08.0",,,
181.12.80.2,12000,,,"[ProtocolDataType(type=socks4, port=12000, tls=true, autoRead=[false])]",,true,"Telecom Personal Bs",Argentina,AR,-34.60219955444336,-58.384498596191406,AS7303,"PerformanceConnectData(aws_NA=EndpointServerData(ping=819, connections=ConnectionAttempts(success=44, fail=7283), uptime=0.0%), ora_UK=EndpointServerData(ping=897, connections=ConnectionAttempts(success=29, fail=7287), uptime=0.0%), ora_JP=EndpointServerData(ping=1046, connections=ConnectionAttempts(success=68, fail=7255), uptime=0.0%), ms_HK=EndpointServerData(ping=1200, connections=ConnectionAttempts(success=35, fail=7290), uptime=0.0%))",,"2022-11-01 23:55:40.0","2022-11-02 00:04:53.0",,,
181.15.154.154,52033,,,"[ProtocolDataType(type=socks4, port=52033, tls=true, autoRead=[false])]",,true,"Municipalidad De Posadas",Argentina,AR,-31.618600845336914,-58.49589920043945,AS7303,"PerformanceConnectData(aws_NA=EndpointServerData(ping=970, connections=ConnectionAttempts(success=626, fail=6668), uptime=8.0%), ora_UK=EndpointServerData(ping=1030, connections=ConnectionAttempts(success=385, fail=6915), uptime=5.0%), ora_JP=EndpointServerData(ping=1167, connections=ConnectionAttempts(success=675, fail=6613), uptime=9.0%), ms_HK=EndpointServerData(ping=1299, connections=ConnectionAttempts(success=321, fail=6979), uptime=4.0%))",,"2022-11-01 23:57:49.0","2022-11-02 00:06:23.0",,,
181.15.154.156,52033,,,"[ProtocolDataType(type=socks4, port=52033, tls=true, autoRead=[false])]",,true,"Municipalidad De Posadas",Argentina,AR,-31.618600845336914,-58.49589920043945,AS7303,"PerformanceConnectData(aws_NA=EndpointServerData(ping=897, connections=ConnectionAttempts(success=583, fail=6700), uptime=8.0%), ora_UK=EndpointServerData(ping=1063, connections=ConnectionAttempts(success=417, fail=6873), uptime=5.0%), ora_JP=EndpointServerData(ping=1152, connections=ConnectionAttempts(success=657, fail=6612), uptime=9.0%), ms_HK=EndpointServerData(ping=1291, connections=ConnectionAttempts(success=337, fail=6952), uptime=4.0%))",,"2022-11-01 23:51:52.0","2022-11-02 00:06:53.0",,,
181.36.121.222,999,,,"[ProtocolDataType(type=https, port=999, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=999, tls=true, autoRead=[false])]",,true,"Altice Dominicana S.A","Dominican Republic",DO,18.46150016784668,-69.89649963378906,AS28118,"PerformanceConnectData(aws_NA=EndpointServerData(ping=4339, connections=ConnectionAttempts(success=1089, fail=13419), uptime=7.0%), ora_UK=EndpointServerData(ping=441, connections=ConnectionAttempts(success=749, fail=13773), uptime=5.0%), ora_JP=EndpointServerData(ping=4697, connections=ConnectionAttempts(success=1107, fail=13382), uptime=7.0%), ms_HK=EndpointServerData(ping=1580, connections=ConnectionAttempts(success=1042, fail=13488), uptime=7.0%))",,"2022-11-02 00:02:50.0","2022-11-02 00:07:53.0",,,
181.48.193.42,2580,,,"[ProtocolDataType(type=socks4, port=2580, tls=true, autoRead=[false])]",,true,"Telmex Colombia S.A.",Colombia,CO,4.60890007019043,-74.09429931640625,AS14080,"PerformanceConnectData(aws_NA=EndpointServerData(ping=457, connections=ConnectionAttempts(success=919, fail=6306), uptime=12.0%), ora_UK=EndpointServerData(ping=598, connections=ConnectionAttempts(success=626, fail=6609), uptime=8.0%), ora_JP=EndpointServerData(ping=713, connections=ConnectionAttempts(success=1014, fail=6221), uptime=14.0%), ms_HK=EndpointServerData(ping=785, connections=ConnectionAttempts(success=501, fail=6728), uptime=6.0%))",,"2022-11-01 23:56:28.0","2022-11-02 00:07:52.0",,,
181.49.23.78,999,,,"[ProtocolDataType(type=http, port=999, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=999, tls=true, autoRead=[false])]",,true,"Telmex Colombia S.A.",Colombia,CO,6.252900123596191,-75.5645980834961,AS14080,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2837, connections=ConnectionAttempts(success=1029, fail=13500), uptime=7.0%), ora_UK=EndpointServerData(ping=1177, connections=ConnectionAttempts(success=720, fail=13765), uptime=4.0%), ora_JP=EndpointServerData(ping=3596, connections=ConnectionAttempts(success=1102, fail=13385), uptime=7.0%), ms_HK=EndpointServerData(ping=3941, connections=ConnectionAttempts(success=1048, fail=13438), uptime=7.0%))",,"2022-11-02 00:08:01.0","2022-11-02 00:08:07.0",,,
181.49.100.190,8080,,,"[ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false])]",,true,"Telmex Colombia S.A.",Colombia,CO,3.412899971008301,-76.51909637451172,AS14080,"PerformanceConnectData(aws_NA=EndpointServerData(ping=9583, connections=ConnectionAttempts(success=987, fail=13507), uptime=6.0%), ora_UK=EndpointServerData(ping=4698, connections=ConnectionAttempts(success=701, fail=13774), uptime=4.0%), ora_JP=EndpointServerData(ping=3596, connections=ConnectionAttempts(success=1006, fail=13500), uptime=6.0%), ms_HK=EndpointServerData(ping=2919, connections=ConnectionAttempts(success=960, fail=13569), uptime=6.0%))",,"2022-11-02 00:00:06.0","2022-11-02 00:07:23.0",,,
181.49.212.122,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"Telmex Colombia S.A.",Colombia,CO,4.60890007019043,-74.09429931640625,AS14080,"PerformanceConnectData(aws_NA=EndpointServerData(ping=461, connections=ConnectionAttempts(success=1173, fail=6103), uptime=16.0%), ora_UK=EndpointServerData(ping=591, connections=ConnectionAttempts(success=775, fail=6518), uptime=10.0%), ora_JP=EndpointServerData(ping=690, connections=ConnectionAttempts(success=1369, fail=5933), uptime=18.0%), ms_HK=EndpointServerData(ping=791, connections=ConnectionAttempts(success=637, fail=6655), uptime=8.0%))",,"2022-11-01 23:57:10.0","2022-11-02 00:06:08.0",,,
181.49.217.254,8080,,,"[ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,true,"Telmex Colombia S.A.",Colombia,CO,6.252900123596191,-75.5645980834961,AS14080,"PerformanceConnectData(aws_NA=EndpointServerData(ping=3612, connections=ConnectionAttempts(success=1079, fail=13453), uptime=7.0%), ora_UK=EndpointServerData(ping=9914, connections=ConnectionAttempts(success=752, fail=13813), uptime=5.0%), ora_JP=EndpointServerData(ping=5821, connections=ConnectionAttempts(success=1119, fail=13445), uptime=7.0%), ms_HK=EndpointServerData(ping=4448, connections=ConnectionAttempts(success=1052, fail=13513), uptime=7.0%))",,"2022-11-01 23:53:58.0","2022-11-02 00:07:23.0",,,
181.65.241.164,10101,,,"[ProtocolDataType(type=http, port=10101, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=10101, tls=true, autoRead=[false])]",,true,"Telefonica del Peru S.A.A",Peru,PE,-12.04640007019043,-77.04280090332031,AS6147,"PerformanceConnectData(aws_NA=EndpointServerData(ping=6951, connections=ConnectionAttempts(success=608, fail=13893), uptime=4.0%), ora_UK=EndpointServerData(ping=2691, connections=ConnectionAttempts(success=462, fail=14047), uptime=3.0%), ora_JP=EndpointServerData(ping=2927, connections=ConnectionAttempts(success=645, fail=13897), uptime=4.0%), ms_HK=EndpointServerData(ping=5903, connections=ConnectionAttempts(success=615, fail=13912), uptime=4.0%))",,"2022-11-02 00:03:32.0","2022-11-02 00:07:38.0",,,
181.74.81.195,999,,,"[ProtocolDataType(type=http, port=999, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=999, tls=true, autoRead=[false])]",,true,"Telmex Servicios Empresariales S.A",Chile,CL,-32.8036994934082,-71.168701171875,AS6535,"PerformanceConnectData(aws_NA=EndpointServerData(ping=3145, connections=ConnectionAttempts(success=981, fail=13398), uptime=6.0%), ora_UK=EndpointServerData(ping=3022, connections=ConnectionAttempts(success=654, fail=13768), uptime=4.0%), ora_JP=EndpointServerData(ping=1449, connections=ConnectionAttempts(success=911, fail=13463), uptime=6.0%), ms_HK=EndpointServerData(ping=1391, connections=ConnectionAttempts(success=971, fail=13384), uptime=6.0%))",,"2022-11-01 23:56:31.0","2022-11-02 00:07:52.0",,,
181.78.15.105,999,,,"[ProtocolDataType(type=https, port=999, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=999, tls=true, autoRead=[false])]",,true,"UFINET COLOMBIA, S. A",Colombia,CO,8.008700370788574,-73.72219848632812,AS52468,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2696, connections=ConnectionAttempts(success=908, fail=13543), uptime=6.0%), ora_UK=EndpointServerData(ping=2458, connections=ConnectionAttempts(success=649, fail=13829), uptime=4.0%), ora_JP=EndpointServerData(ping=6590, connections=ConnectionAttempts(success=930, fail=13550), uptime=6.0%), ms_HK=EndpointServerData(ping=1716, connections=ConnectionAttempts(success=878, fail=13575), uptime=6.0%))",,"2022-11-01 23:56:48.0","2022-11-02 00:07:53.0",,,
181.78.16.225,999,,,"[ProtocolDataType(type=http, port=999, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=999, tls=true, autoRead=[false])]",,true,"UFINET COLOMBIA, S. A",Colombia,CO,7.841300010681152,-72.5031967163086,AS52468,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1660, connections=ConnectionAttempts(success=463, fail=14004), uptime=3.0%), ora_UK=EndpointServerData(ping=4542, connections=ConnectionAttempts(success=258, fail=14232), uptime=1.0%), ora_JP=EndpointServerData(ping=3530, connections=ConnectionAttempts(success=439, fail=13994), uptime=3.0%), ms_HK=EndpointServerData(ping=3242, connections=ConnectionAttempts(success=465, fail=14017), uptime=3.0%))",,"2022-11-01 23:55:43.0","2022-11-02 00:08:07.0",,,
181.78.16.235,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,true,"UFINET COLOMBIA, S. A",Colombia,CO,7.841300010681152,-72.5031967163086,AS52468,"PerformanceConnectData(aws_NA=EndpointServerData(ping=9405, connections=ConnectionAttempts(success=964, fail=17043), uptime=5.0%), ora_UK=EndpointServerData(ping=644, connections=ConnectionAttempts(success=581, fail=17418), uptime=3.0%), ora_JP=EndpointServerData(ping=2893, connections=ConnectionAttempts(success=1016, fail=16982), uptime=5.0%), ms_HK=EndpointServerData(ping=3060, connections=ConnectionAttempts(success=899, fail=17111), uptime=4.0%))",,"2022-11-02 00:00:22.0","2022-11-02 00:07:23.0",,,
181.78.24.26,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=999, tls=true, autoRead=[false])]",,true,"UFINET COLOMBIA, S. A",Colombia,CO,4.537899971008301,-75.68070220947266,AS52468,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1323, connections=ConnectionAttempts(success=484, fail=13968), uptime=3.0%), ora_UK=EndpointServerData(ping=632, connections=ConnectionAttempts(success=351, fail=14109), uptime=2.0%), ora_JP=EndpointServerData(ping=758, connections=ConnectionAttempts(success=559, fail=13883), uptime=3.0%), ms_HK=EndpointServerData(ping=2970, connections=ConnectionAttempts(success=399, fail=14052), uptime=2.0%))",,"2022-11-01 23:53:42.0","2022-11-02 00:08:07.0",,,
181.78.24.28,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"UFINET COLOMBIA, S. A",Colombia,CO,4.537899971008301,-75.68070220947266,AS52468,"PerformanceConnectData(aws_NA=EndpointServerData(ping=532, connections=ConnectionAttempts(success=290, fail=6973), uptime=3.0%), ora_UK=EndpointServerData(ping=665, connections=ConnectionAttempts(success=206, fail=7048), uptime=2.0%), ora_JP=EndpointServerData(ping=746, connections=ConnectionAttempts(success=328, fail=6934), uptime=4.0%), ms_HK=EndpointServerData(ping=801, connections=ConnectionAttempts(success=157, fail=7098), uptime=2.0%))",,"2022-11-01 23:55:54.0","2022-11-02 00:05:08.0",,,
181.78.27.238,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,"Ufinet Colombia",Paraguay,PY,-25.28689956665039,-57.651100158691406,AS52468,"PerformanceConnectData(aws_NA=EndpointServerData(ping=988, connections=ConnectionAttempts(success=579, fail=6717), uptime=7.0%), ora_UK=EndpointServerData(ping=927, connections=ConnectionAttempts(success=282, fail=7000), uptime=3.0%), ora_JP=EndpointServerData(ping=1325, connections=ConnectionAttempts(success=667, fail=6619), uptime=9.0%), ms_HK=EndpointServerData(ping=1297, connections=ConnectionAttempts(success=254, fail=7043), uptime=3.0%))",,"2022-11-01 23:54:19.0","2022-11-02 00:06:08.0",,,
181.111.175.236,8291,,,"[ProtocolDataType(type=socks4, port=8291, tls=true, autoRead=[false])]",,true,"Providers S.A",Argentina,AR,-26.599000930786133,-65.91230010986328,AS7303,"PerformanceConnectData(aws_NA=EndpointServerData(ping=946, connections=ConnectionAttempts(success=757, fail=6543), uptime=10.0%), ora_UK=EndpointServerData(ping=1038, connections=ConnectionAttempts(success=556, fail=6719), uptime=7.0%), ora_JP=EndpointServerData(ping=1147, connections=ConnectionAttempts(success=925, fail=6375), uptime=12.0%), ms_HK=EndpointServerData(ping=1286, connections=ConnectionAttempts(success=480, fail=6796), uptime=6.0%))",,"2022-11-02 00:02:02.0","2022-11-02 00:07:38.0",,,
181.113.0.38,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"Corporacion Nacional De Telecomunicaciones - CNT EP",Ecuador,EC,-0.2143000066280365,-78.50170135498047,AS28006,"PerformanceConnectData(aws_NA=EndpointServerData(ping=536, connections=ConnectionAttempts(success=553, fail=6701), uptime=7.0%), ora_UK=EndpointServerData(ping=704, connections=ConnectionAttempts(success=283, fail=6966), uptime=3.0%), ora_JP=EndpointServerData(ping=802, connections=ConnectionAttempts(success=614, fail=6646), uptime=8.0%), ms_HK=EndpointServerData(ping=873, connections=ConnectionAttempts(success=168, fail=7082), uptime=2.0%))",,"2022-11-02 00:02:44.0","2022-11-02 00:05:38.0",,,
181.113.135.254,50083,,,"[ProtocolDataType(type=socks4, port=50083, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=52058, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=52058, tls=true, autoRead=[false])]",,true,"Corporacion Nacional De Telecomunicaciones - CNT EP",Ecuador,EC,-2.1663999557495117,-79.9011001586914,AS28006,"PerformanceConnectData(aws_NA=EndpointServerData(ping=774, connections=ConnectionAttempts(success=1997, fail=19510), uptime=9.0%), ora_UK=EndpointServerData(ping=5199, connections=ConnectionAttempts(success=1375, fail=20102), uptime=6.0%), ora_JP=EndpointServerData(ping=792, connections=ConnectionAttempts(success=2057, fail=19462), uptime=9.0%), ms_HK=EndpointServerData(ping=2040, connections=ConnectionAttempts(success=1671, fail=19870), uptime=7.0%))",,"2022-11-02 00:07:13.0","2022-11-02 00:07:23.0",,,
181.114.232.54,31337,,,"[ProtocolDataType(type=socks4, port=31337, tls=true, autoRead=[false])]",,true,"TV CABLE DEL SUR EIRL",Chile,CL,-37.08340072631836,-72.56729888916016,AS265714,"PerformanceConnectData(aws_NA=EndpointServerData(ping=847, connections=ConnectionAttempts(success=394, fail=6892), uptime=5.0%), ora_UK=EndpointServerData(ping=954, connections=ConnectionAttempts(success=258, fail=7043), uptime=3.0%), ora_JP=EndpointServerData(ping=1036, connections=ConnectionAttempts(success=561, fail=6710), uptime=7.0%), ms_HK=EndpointServerData(ping=1117, connections=ConnectionAttempts(success=238, fail=7050), uptime=3.0%))",,"2022-11-02 00:07:48.0","2022-11-02 00:07:53.0",,,
181.115.74.251,8080,,,"[ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false])]",,true,"SERCOM de Honduras",Honduras,HN,15.0,-86.5,AS14754,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1276, connections=ConnectionAttempts(success=1207, fail=13311), uptime=8.0%), ora_UK=EndpointServerData(ping=3347, connections=ConnectionAttempts(success=802, fail=13713), uptime=5.0%), ora_JP=EndpointServerData(ping=8071, connections=ConnectionAttempts(success=1298, fail=13219), uptime=8.0%), ms_HK=EndpointServerData(ping=5942, connections=ConnectionAttempts(success=1209, fail=13332), uptime=8.0%))",,"2022-11-02 00:06:00.0","2022-11-02 00:06:08.0",,,
181.115.75.102,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"SERCOM de Honduras",Honduras,HN,15.0,-86.5,AS14754,"PerformanceConnectData(aws_NA=EndpointServerData(ping=430, connections=ConnectionAttempts(success=620, fail=6679), uptime=8.0%), ora_UK=EndpointServerData(ping=570, connections=ConnectionAttempts(success=502, fail=6789), uptime=6.0%), ora_JP=EndpointServerData(ping=742, connections=ConnectionAttempts(success=746, fail=6542), uptime=10.0%), ms_HK=EndpointServerData(ping=871, connections=ConnectionAttempts(success=419, fail=6867), uptime=5.0%))",,"2022-11-01 23:58:40.0","2022-11-02 00:07:52.0",,,
181.115.152.114,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,"Entel S.A. - EntelNet",Bolivia,BO,-17.800199508666992,-63.16559982299805,AS6568,"PerformanceConnectData(aws_NA=EndpointServerData(ping=698, connections=ConnectionAttempts(success=778, fail=6500), uptime=10.0%), ora_UK=EndpointServerData(ping=752, connections=ConnectionAttempts(success=581, fail=6698), uptime=7.0%), ora_JP=EndpointServerData(ping=941, connections=ConnectionAttempts(success=980, fail=6294), uptime=13.0%), ms_HK=EndpointServerData(ping=1045, connections=ConnectionAttempts(success=461, fail=6811), uptime=6.0%))",,"2022-11-02 00:00:05.0","2022-11-02 00:07:38.0",,,
181.118.158.38,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,"Comunidad Franciscana Provincia De LA Santa FE",Colombia,CO,5.77869987487793,-73.11329650878906,AS27951,"PerformanceConnectData(aws_NA=EndpointServerData(ping=652, connections=ConnectionAttempts(success=860, fail=6415), uptime=11.0%), ora_UK=EndpointServerData(ping=664, connections=ConnectionAttempts(success=533, fail=6756), uptime=7.0%), ora_JP=EndpointServerData(ping=836, connections=ConnectionAttempts(success=981, fail=6307), uptime=13.0%), ms_HK=EndpointServerData(ping=981, connections=ConnectionAttempts(success=467, fail=6814), uptime=6.0%))",,"2022-11-02 00:07:24.0","2022-11-02 00:07:38.0",,,
181.129.2.90,8081,,,"[ProtocolDataType(type=https, port=8081, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=8081, tls=true, autoRead=[false])]",,true,"EPM Telecomunicaciones S.A. E.S.P",Colombia,CO,6.091700077056885,-75.63249969482422,AS8065,"PerformanceConnectData(aws_NA=EndpointServerData(ping=5615, connections=ConnectionAttempts(success=3862, fail=10614), uptime=26.0%), ora_UK=EndpointServerData(ping=1786, connections=ConnectionAttempts(success=2443, fail=12060), uptime=16.0%), ora_JP=EndpointServerData(ping=4332, connections=ConnectionAttempts(success=3770, fail=10713), uptime=26.0%), ms_HK=EndpointServerData(ping=3127, connections=ConnectionAttempts(success=3835, fail=10614), uptime=26.0%))",,"2022-11-02 00:07:22.0","2022-11-02 00:07:52.0",,,
181.129.43.3,8080,,,"[ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,true,"EPM Telecomunicaciones S.A. E.S.P",Colombia,CO,6.252900123596191,-75.5645980834961,AS8065,"PerformanceConnectData(aws_NA=EndpointServerData(ping=4377, connections=ConnectionAttempts(success=1008, fail=13368), uptime=7.0%), ora_UK=EndpointServerData(ping=7075, connections=ConnectionAttempts(success=695, fail=13718), uptime=4.0%), ora_JP=EndpointServerData(ping=8686, connections=ConnectionAttempts(success=1068, fail=13326), uptime=7.0%), ms_HK=EndpointServerData(ping=4261, connections=ConnectionAttempts(success=1071, fail=13337), uptime=7.0%))",,"2022-11-01 23:58:34.0","2022-11-02 00:05:08.0",,,
181.129.52.154,44665,,,"[ProtocolDataType(type=socks4, port=44665, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=42648, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=42648, tls=true, autoRead=[false])]",,true,"EPM Telecomunicaciones S.A. E.S.P",Colombia,CO,6.252900123596191,-75.5645980834961,AS8065,"PerformanceConnectData(aws_NA=EndpointServerData(ping=3207, connections=ConnectionAttempts(success=698, fail=20735), uptime=3.0%), ora_UK=EndpointServerData(ping=634, connections=ConnectionAttempts(success=504, fail=20909), uptime=2.0%), ora_JP=EndpointServerData(ping=751, connections=ConnectionAttempts(success=844, fail=20562), uptime=3.0%), ms_HK=EndpointServerData(ping=3867, connections=ConnectionAttempts(success=567, fail=20870), uptime=2.0%))",,"2022-11-01 23:55:20.0","2022-11-02 00:07:38.0",,,
181.129.52.155,42648,,,"[ProtocolDataType(type=http, port=42648, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=42648, tls=true, autoRead=[false]), ProtocolDataType(type=socks4, port=44665, tls=true, autoRead=[false])]",,true,"EPM Telecomunicaciones S.A. E.S.P",Colombia,CO,6.252900123596191,-75.5645980834961,AS8065,"PerformanceConnectData(aws_NA=EndpointServerData(ping=4167, connections=ConnectionAttempts(success=742, fail=20789), uptime=3.0%), ora_UK=EndpointServerData(ping=3680, connections=ConnectionAttempts(success=493, fail=21025), uptime=2.0%), ora_JP=EndpointServerData(ping=793, connections=ConnectionAttempts(success=799, fail=20729), uptime=3.0%), ms_HK=EndpointServerData(ping=8380, connections=ConnectionAttempts(success=582, fail=20918), uptime=2.0%))",,"2022-11-01 23:56:56.0","2022-11-02 00:07:38.0",,,
